sale_id,product_id,salesman_id,customer_id,sale_date,commission_ratio
1206,174,1057,409,1990-01-08,0.888857661
1207,198,690,409,1990-01-09,0.406139063
1208,78,1089,409,1990-01-10,0.596129113
1209,129,845,410,1990-01-11,0.187590978
1210,171,1067,410,1990-01-12,0.785960102
1211,144,438,411,1990-01-13,0.141079613
1212,118,762,411,1990-01-14,0.517501543
1213,117,1198,411,1990-01-15,0.317422875
1214,91,865,412,1990-01-16,0.017186521
1215,88,978,412,1990-01-17,0.696446113
1216,71,403,413,1990-01-18,0.444331573
1217,20,1158,413,1990-01-19,0.338597132
1218,67,420,413,1990-01-20,0.205008005
1219,172,848,413,1990-01-21,0.735632998
1220,43,825,413,1990-01-22,0.728561275
1221,71,35,414,1990-01-23,0.278630606
1222,81,1178,414,1990-01-24,0.812489112
1223,81,991,414,1990-01-25,0.461693957
1224,200,513,414,1990-01-26,0.426365274
1225,136,411,415,1990-01-27,0.002077483
1226,23,134,415,1990-01-28,0.297768929
1227,14,1199,415,1990-01-29,0.669601329
1228,89,442,415,1990-01-30,0.914450022
1229,134,1093,415,1990-01-31,0.076044182
1230,42,303,416,1990-02-01,0.420964333
1231,154,279,417,1990-02-02,0.168324796
1232,151,260,417,1990-02-03,0.381185212
1233,133,215,417,1990-02-04,0.006618458
1234,154,309,418,1990-02-05,0.473489687
1235,51,144,419,1990-02-06,0.041333636
1236,193,315,420,1990-02-07,0.930491386
1237,14,240,421,1990-02-08,0.022585924
1238,193,655,421,1990-02-09,0.182437389
1239,139,1174,422,1990-02-10,0.468644902
1240,121,621,423,1990-02-11,0.728183987
1241,119,268,423,1990-02-12,0.271804639
1242,102,44,423,1990-02-13,0.413459044
1243,67,12,424,1990-02-14,0.981112149
1244,110,956,424,1990-02-15,0.996124274
1245,115,600,424,1990-02-16,0.171917787
1246,69,1170,424,1990-02-17,0.841616208
1247,45,277,424,1990-02-18,0.658904429
1248,164,453,425,1990-02-19,0.196502944
1249,102,873,425,1990-02-20,0.236374153
1250,17,40,425,1990-02-21,0.752522308
1251,154,70,426,1990-02-22,0.640146986
1252,58,1141,426,1990-02-23,0.324799414
1253,182,930,427,1990-02-24,0.940779641
1254,50,167,428,1990-02-25,0.443535804
1255,120,379,428,1990-02-26,0.653351766
1256,198,599,428,1990-02-27,0.372427637
1257,75,457,428,1990-02-28,0.460793319
1258,96,430,429,1990-03-01,0.176068134
1259,98,356,429,1990-03-02,0.232069884
1260,198,826,429,1990-03-03,0.932259752
1261,167,575,429,1990-03-04,0.905596086
1262,183,434,430,1990-03-05,0.852647795
1263,8,452,430,1990-03-06,0.657027955
1264,161,608,430,1990-03-07,0.888137283
1265,112,531,431,1990-03-08,0.759996277
1266,138,700,431,1990-03-09,0.752650217
1267,154,1098,431,1990-03-10,0.170787424
1268,99,1157,432,1990-03-11,0.082945193
1269,1,615,432,1990-03-12,0.505736475
1270,121,82,433,1990-03-13,0.272651814
1271,182,883,433,1990-03-14,0.850296436
1272,46,482,433,1990-03-15,0.131931076
1273,65,1108,433,1990-03-16,0.506377926
1274,116,30,434,1990-03-17,0.420561542
1275,178,10,434,1990-03-18,0.342797368
1276,7,27,434,1990-03-19,0.654684862
1277,11,175,435,1990-03-20,0.608354565
1278,169,677,435,1990-03-21,0.341677601
1279,143,155,435,1990-03-22,0.261709162
1280,43,630,435,1990-03-23,0.332995199
1281,195,389,436,1990-03-24,0.875334787
1282,53,550,436,1990-03-25,0.32683266
1283,195,143,436,1990-03-26,0.239196866
1284,76,888,436,1990-03-27,0.526142148
1285,145,681,436,1990-03-28,0.187037145
1286,3,201,437,1990-03-29,0.902632313
1287,163,1151,437,1990-03-30,0.225141715
1288,178,180,437,1990-03-31,0.636392638
1289,112,1003,437,1990-04-01,0.64899896
1290,69,483,437,1990-04-02,0.785485416
1291,59,312,438,1990-04-03,0.817932017
1292,170,668,438,1990-04-04,0.399432227
1293,92,797,438,1990-04-05,0.973774334
1294,102,981,439,1990-04-06,0.437797816
1295,88,350,439,1990-04-07,0.364816751
1296,111,43,440,1990-04-08,0.642347278
1297,12,757,440,1990-04-09,0.013728238
1298,6,109,440,1990-04-10,0.752966283
1299,158,25,441,1990-04-11,0.495029143
1300,187,132,442,1990-04-12,0.104255774
1301,118,253,442,1990-04-13,0.838287398
1302,22,935,442,1990-04-14,0.26172878
1303,29,481,443,1990-04-15,0.677203491
1304,198,1102,443,1990-04-16,0.968265796
1305,58,890,443,1990-04-17,0.637520643
1306,121,1147,443,1990-04-18,0.493235833
1307,165,998,443,1990-04-19,0.586146095
1308,78,922,444,1990-04-20,0.305032148
1309,192,38,444,1990-04-21,0.973321783
1310,168,196,444,1990-04-22,0.364855857
1311,141,396,444,1990-04-23,0.72296556
1312,21,384,445,1990-04-24,0.297908691
1313,193,952,446,1990-04-25,0.074018294
1314,77,229,446,1990-04-26,0.876560446
1315,94,115,447,1990-04-27,0.268326266
1316,144,51,447,1990-04-28,0.766519424
1317,152,941,447,1990-04-29,0.56560768
1318,37,100,447,1990-04-30,0.402512318
1319,66,836,447,1990-05-01,0.713817949
1320,7,563,448,1990-05-02,0.729747566
1321,21,938,449,1990-05-03,0.777244141
1322,194,905,449,1990-05-04,0.355491894
1323,170,196,449,1990-05-05,0.947689982
1324,30,146,449,1990-05-06,0.51750135
1325,109,890,449,1990-05-07,0.441383329
1326,16,66,450,1990-05-08,0.132356193
1327,46,509,450,1990-05-09,0.139124689
1328,149,948,450,1990-05-10,0.481094002
1329,196,108,450,1990-05-11,0.019216642
1330,66,547,451,1990-05-12,0.554760503
1331,161,103,451,1990-05-13,0.516378566
1332,158,710,451,1990-05-14,0.506949539
1333,122,199,451,1990-05-15,0.34842702
1334,85,217,452,1990-05-16,0.321215706
1335,109,33,452,1990-05-17,0.86896208
1336,64,1027,452,1990-05-18,0.304818095
1337,84,528,452,1990-05-19,0.179387457
1338,70,1163,453,1990-05-20,0.728654143
1339,165,1079,454,1990-05-21,0.438933184
1340,106,797,454,1990-05-22,0.99613115
1341,41,266,454,1990-05-23,0.945351677
1342,120,1080,455,1990-05-24,0.389915765
1343,31,536,455,1990-05-25,0.110851408
1344,44,365,456,1990-05-26,0.598558099
1345,13,335,456,1990-05-27,0.357920703
1346,35,779,456,1990-05-28,0.529428586
1347,19,493,457,1990-05-29,0.214560723
1348,151,987,458,1990-05-30,0.948291539
1349,31,1159,458,1990-05-31,0.584722708
1350,154,1144,458,1990-06-01,0.784811891
1351,46,974,459,1990-06-02,0.611092913
1352,35,828,459,1990-06-03,0.519128652
1353,135,669,460,1990-06-04,0.650806481
1354,64,415,461,1990-06-05,0.305371287
1355,132,145,461,1990-06-06,0.613349675
1356,189,607,462,1990-06-07,0.151793287
1357,116,623,462,1990-06-08,0.351868264
1358,155,603,462,1990-06-09,0.713902617
1359,73,645,462,1990-06-10,0.942355077
1360,179,673,463,1990-06-11,0.367953827
1361,64,531,463,1990-06-12,0.432437842
1362,30,66,463,1990-06-13,0.375191156
1363,69,457,464,1990-06-14,0.049886909
1364,104,494,464,1990-06-15,0.463584402
1365,179,430,465,1990-06-16,0.2895339
1366,3,812,465,1990-06-17,0.429817104
1367,137,356,466,1990-06-18,0.365143705
1368,26,1159,466,1990-06-19,0.626359195
1369,20,1120,467,1990-06-20,0.696082607
1370,36,41,468,1990-06-21,0.609850035
1371,169,562,468,1990-06-22,0.213873772
1372,79,885,468,1990-06-23,0.517270434
1373,136,46,468,1990-06-24,0.81469298
1374,34,427,469,1990-06-25,0.958497176
1375,88,588,469,1990-06-26,0.533204975
1376,42,385,469,1990-06-27,0.095654391
1377,200,390,470,1990-06-28,0.343286077
1378,138,842,470,1990-06-29,0.4261221
1379,105,689,471,1990-06-30,0.557306289
1380,4,961,471,1990-07-01,0.605141463
1381,61,382,471,1990-07-02,0.128335755
1382,26,1091,472,1990-07-03,0.092254383
1383,160,300,473,1990-07-04,0.362939753
1384,28,351,473,1990-07-05,0.997574051
1385,9,1038,473,1990-07-06,0.72090659
1386,157,153,473,1990-07-07,0.264951454
1387,84,1009,473,1990-07-08,0.508113797
1388,3,889,474,1990-07-09,0.29298303
1389,196,927,474,1990-07-10,0.683306627
1390,132,146,474,1990-07-11,0.996017148
1391,186,104,475,1990-07-12,0.541281947
1392,12,644,475,1990-07-13,0.049184765
1393,4,612,475,1990-07-14,0.66096746
1394,169,247,475,1990-07-15,0.108926381
1395,97,934,476,1990-07-16,0.758844004
1396,198,890,476,1990-07-17,0.357600776
1397,180,33,476,1990-07-18,0.346641956
1398,98,886,477,1990-07-19,0.509555418
1399,194,682,477,1990-07-20,0.786762075
1400,63,453,477,1990-07-21,0.91505016
1401,82,345,478,1990-07-22,0.41668388
1402,160,843,478,1990-07-23,0.165167003
1403,18,130,478,1990-07-24,0.382300956
1404,184,673,478,1990-07-25,0.34456532
1405,3,1209,479,1990-07-26,0.02129325
1406,96,218,480,1990-07-27,0.053647631
1407,102,1033,481,1990-07-28,0.399905256
1408,64,709,481,1990-07-29,0.170520383
1409,70,456,481,1990-07-30,0.697373108
1410,167,681,481,1990-07-31,0.252990044
1411,30,622,481,1990-08-01,0.786532823
1412,71,390,482,1990-08-02,0.022261794
1413,26,354,482,1990-08-03,0.694994449
1414,86,242,482,1990-08-04,0.064585641
1415,85,23,482,1990-08-05,0.994007599
1416,197,604,482,1990-08-06,0.888488382
1417,188,1044,483,1990-08-07,0.012078731
1418,70,805,484,1990-08-08,0.031349351
1419,133,1086,484,1990-08-09,0.054722849
1420,1,1012,484,1990-08-10,0.73902629
1421,124,523,485,1990-08-11,0.178786186
1422,152,448,486,1990-08-12,0.847506911
1423,198,742,487,1990-08-13,0.924460487
1424,81,491,488,1990-08-14,0.412853453
1425,55,98,489,1990-08-15,0.378476367
1426,122,1073,489,1990-08-16,0.364872459
1427,79,1023,489,1990-08-17,0.318758157
1428,23,494,490,1990-08-18,0.065130255
1429,198,1186,490,1990-08-19,0.456955463
1430,187,14,490,1990-08-20,0.770083546
1431,194,241,491,1990-08-21,0.283253571
1432,140,457,491,1990-08-22,0.181694414
1433,44,1171,491,1990-08-23,0.736608495
1434,105,236,492,1990-08-24,0.331320631
1435,62,706,492,1990-08-25,0.960061799
1436,81,160,492,1990-08-26,0.995090492
1437,149,1201,492,1990-08-27,0.776222028
1438,24,392,492,1990-08-28,0.462993771
1439,13,682,493,1990-08-29,0.177098945
1440,180,579,493,1990-08-30,0.566199573
1441,26,243,493,1990-08-31,0.738588738
1442,22,1139,493,1990-09-01,0.696619519
1443,24,117,494,1990-09-02,0.843673874
1444,78,307,494,1990-09-03,0.510887336
1445,116,1015,495,1990-09-04,0.850660944
1446,197,52,495,1990-09-05,0.884856336
1447,164,866,496,1990-09-06,0.115791109
1448,168,702,497,1990-09-07,0.976906967
1449,88,856,498,1990-09-08,0.541575872
1450,69,412,498,1990-09-09,0.675508636
1451,158,798,498,1990-09-10,0.508337743
1452,13,918,499,1990-09-11,0.222847607
1453,49,268,499,1990-09-12,0.485271874
1454,102,212,499,1990-09-13,0.09669497
1455,147,777,499,1990-09-14,0.917837724
1456,85,626,499,1990-09-15,0.186488701
1457,115,13,500,1990-09-16,0.291048167
1458,194,202,500,1990-09-17,0.846681531
1459,76,1135,500,1990-09-18,0.673943375
1460,70,1018,501,1990-09-19,0.290570656
1461,46,142,501,1990-09-20,0.901035886
1462,37,615,501,1990-09-21,0.479418663
1463,26,245,501,1990-09-22,0.850362571
1464,174,557,502,1990-09-23,0.011004213
1465,124,1164,502,1990-09-24,0.752796406
1466,164,309,503,1990-09-25,0.913986398
1467,124,596,504,1990-09-26,0.795631781
1468,45,700,505,1990-09-27,0.036104764
1469,186,739,505,1990-09-28,0.124573023
1470,172,41,505,1990-09-29,0.754010695
1471,163,1193,505,1990-09-30,0.180505464
1472,96,698,506,1990-10-01,0.991380423
1473,70,436,506,1990-10-02,0.124999889
1474,122,513,506,1990-10-03,0.657400844
1475,175,464,506,1990-10-04,0.406871829
1476,184,1038,506,1990-10-05,0.969123803
1477,10,101,507,1990-10-06,0.15007134
1478,9,387,507,1990-10-07,0.525866552
1479,56,539,508,1990-10-08,0.062139324
1480,186,1056,508,1990-10-09,0.792253909
1481,65,953,509,1990-10-10,0.533281259
1482,149,1113,509,1990-10-11,0.520373729
1483,149,653,509,1990-10-12,0.815595938
1484,36,1079,509,1990-10-13,0.39203632
1485,35,41,510,1990-10-14,0.763899528
1486,158,299,510,1990-10-15,0.746864193
1487,193,367,510,1990-10-16,0.54285585
1488,100,612,511,1990-10-17,0.133361386
1489,82,318,511,1990-10-18,0.556758109
1490,42,279,511,1990-10-19,0.425855386
1491,121,996,512,1990-10-20,0.619525139
1492,26,1192,512,1990-10-21,0.819613598
1493,168,261,513,1990-10-22,0.398695213
1494,15,87,513,1990-10-23,0.919277197
1495,5,813,513,1990-10-24,0.528153148
1496,15,489,514,1990-10-25,0.653053675
1497,15,869,514,1990-10-26,0.701383148
1498,4,404,514,1990-10-27,0.165342797
1499,34,228,514,1990-10-28,0.737412567
1500,83,754,514,1990-10-29,0.215726665
1501,103,812,515,1990-10-30,0.986770179
1502,91,748,515,1990-10-31,0.536602868
1503,58,56,515,1990-11-01,0.320732573
1504,86,458,515,1990-11-02,0.812431191
1505,142,735,516,1990-11-03,0.889896675
1506,134,570,516,1990-11-04,0.626704755
1507,147,478,516,1990-11-05,0.709587261
1508,74,530,517,1990-11-06,0.858370063
1509,16,630,517,1990-11-07,0.306236914
1510,36,874,518,1990-11-08,0.322006039
1511,179,761,519,1990-11-09,0.990704443
1512,31,61,520,1990-11-10,0.700312637
1513,121,194,520,1990-11-11,0.67904917
1514,59,857,520,1990-11-12,0.124420077
1515,72,535,520,1990-11-13,0.478383538
1516,114,651,521,1990-11-14,0.927069498
1517,189,854,521,1990-11-15,0.378373706
1518,63,740,521,1990-11-16,0.626891287
1519,95,393,522,1990-11-17,0.165923111
1520,92,525,522,1990-11-18,0.762461445
1521,15,873,522,1990-11-19,0.684892667
1522,22,705,523,1990-11-20,0.037647119
1523,38,778,523,1990-11-21,0.693277601
1524,126,638,523,1990-11-22,0.785718329
1525,82,529,523,1990-11-23,0.515851621
1526,142,1066,524,1990-11-24,0.992942647
1527,30,249,524,1990-11-25,0.200875255
1528,141,65,524,1990-11-26,0.148900415
1529,29,8,524,1990-11-27,0.59203622
1530,6,249,524,1990-11-28,0.726782132
1531,164,908,525,1990-11-29,0.499489791
1532,184,739,526,1990-11-30,0.634648951
1533,184,663,526,1990-12-01,0.911592377
1534,177,1047,526,1990-12-02,0.6344414
1535,74,80,527,1990-12-03,0.691280844
1536,73,165,528,1990-12-04,0.483657581
1537,96,1150,528,1990-12-05,0.419232883
1538,50,568,528,1990-12-06,0.56035931
1539,37,29,528,1990-12-07,0.567934974
1540,163,1183,528,1990-12-08,0.932421023
1541,42,1065,529,1990-12-09,0.143248851
1542,148,653,529,1990-12-10,0.629059201
1543,104,1034,529,1990-12-11,0.181887101
1544,69,369,530,1990-12-12,0.896386947
1545,53,860,530,1990-12-13,0.576051538
1546,190,1069,530,1990-12-14,0.559882069
1547,144,298,530,1990-12-15,0.40950601
1548,61,870,531,1990-12-16,0.881268441
1549,174,799,531,1990-12-17,0.58771377
1550,96,1146,531,1990-12-18,0.367407928
1551,100,140,531,1990-12-19,0.171612712
1552,105,565,532,1990-12-20,0.267801841
1553,45,775,532,1990-12-21,0.196837793
1554,81,518,532,1990-12-22,0.337436651
1555,12,759,532,1990-12-23,0.271318625
1556,179,272,532,1990-12-24,0.980224891
1557,140,1198,533,1990-12-25,0.018283486
1558,182,563,534,1990-12-26,0.658894095
1559,26,594,534,1990-12-27,0.869560523
1560,127,208,535,1990-12-28,0.945031143
1561,182,402,535,1990-12-29,0.24278151
1562,137,63,535,1990-12-30,0.197651084
1563,180,58,535,1990-12-31,0.276262437
1564,63,1206,536,1991-01-01,0.854806554
1565,5,859,537,1991-01-02,0.203720952
1566,195,734,538,1991-01-03,0.913990822
1567,180,656,539,1991-01-04,0.27756687
1568,8,479,539,1991-01-05,0.255931884
1569,123,66,539,1991-01-06,0.602881088
1570,153,955,539,1991-01-07,0.066656033
1571,197,1097,540,1991-01-08,0.125284816
1572,68,174,540,1991-01-09,0.189919569
1573,65,283,540,1991-01-10,0.732543726
1574,155,37,540,1991-01-11,0.818209707
1575,163,236,541,1991-01-12,0.868823476
1576,37,546,541,1991-01-13,0.248008189
1577,57,1212,541,1991-01-14,0.008188087
1578,186,1146,542,1991-01-15,0.606141934
1579,176,926,543,1991-01-16,0.42843374
1580,126,1196,544,1991-01-17,0.223375943
1581,153,1152,544,1991-01-18,0.056136544
1582,37,619,544,1991-01-19,0.934154534
1583,14,512,545,1991-01-20,0.797094129
1584,14,274,546,1991-01-21,0.076522679
1585,175,344,546,1991-01-22,0.264673554
1586,136,400,547,1991-01-23,0.508862453
1587,90,944,547,1991-01-24,0.315957131
1588,102,162,547,1991-01-25,0.411252487
1589,45,911,547,1991-01-26,0.341041611
1590,197,582,548,1991-01-27,0.489619453
1591,29,330,548,1991-01-28,0.12332936
1592,87,216,549,1991-01-29,0.359765339
1593,142,122,549,1991-01-30,0.687185538
1594,4,574,549,1991-01-31,0.775982854
1595,93,113,550,1991-02-01,0.288197384
1596,29,906,550,1991-02-02,0.645854228
1597,66,109,551,1991-02-03,0.98330862
1598,111,840,551,1991-02-04,0.086804651
1599,47,818,552,1991-02-05,0.364848396
1600,181,658,552,1991-02-06,0.250045147
1601,3,396,552,1991-02-07,0.103384679
1602,48,754,552,1991-02-08,0.506588877
1603,7,478,553,1991-02-09,0.355041663
1604,90,999,553,1991-02-10,0.794888948
1605,192,509,553,1991-02-11,0.825222
1606,176,1091,553,1991-02-12,0.92669238
1607,128,716,553,1991-02-13,0.919952923
1608,186,202,554,1991-02-14,0.109969479
1609,1,579,554,1991-02-15,0.590453543
1610,139,483,554,1991-02-16,0.286629311
1611,158,376,554,1991-02-17,0.35810749
1612,168,158,554,1991-02-18,0.499630148
1613,180,86,555,1991-02-19,0.271270591
1614,186,78,555,1991-02-20,0.352988663
1615,163,797,555,1991-02-21,0.990799168
1616,66,698,555,1991-02-22,0.738541183
1617,158,546,555,1991-02-23,0.790964485
1618,119,913,556,1991-02-24,0.604969616
1619,49,178,556,1991-02-25,0.444995664
1620,174,598,556,1991-02-26,0.135029
1621,123,93,556,1991-02-27,0.265914922
1622,69,557,557,1991-02-28,0.099946121
1623,196,596,557,1991-03-01,0.104295714
1624,180,825,557,1991-03-02,0.861007536
1625,91,1092,557,1991-03-03,0.933152582
1626,146,844,557,1991-03-04,0.79336544
1627,85,1009,558,1991-03-05,0.536329864
1628,109,772,558,1991-03-06,0.233048162
1629,75,1012,558,1991-03-07,0.367442344
1630,23,667,559,1991-03-08,0.139738467
1631,134,1023,559,1991-03-09,0.00100717
1632,44,924,559,1991-03-10,0.982308596
1633,25,388,559,1991-03-11,0.726730589
1634,148,1169,560,1991-03-12,0.148765218
1635,22,494,561,1991-03-13,0.874068916
1636,49,22,561,1991-03-14,0.130771808
1637,187,776,562,1991-03-15,0.071659976
1638,79,349,562,1991-03-16,0.475172651
1639,149,1030,562,1991-03-17,0.92707034
1640,136,25,563,1991-03-18,0.288634849
1641,2,1089,563,1991-03-19,0.50344431
1642,19,137,563,1991-03-20,0.827017927
1643,169,1156,564,1991-03-21,0.591546034
1644,4,145,564,1991-03-22,0.886083442
1645,182,1051,564,1991-03-23,0.121415168
1646,113,227,565,1991-03-24,0.513533032
1647,28,230,565,1991-03-25,0.830390697
1648,9,1045,565,1991-03-26,0.181096826
1649,154,468,566,1991-03-27,0.911594255
1650,140,574,566,1991-03-28,0.87789811
1651,139,1161,566,1991-03-29,0.455626324
1652,183,1101,567,1991-03-30,0.368254469
1653,156,720,567,1991-03-31,0.281046937
1654,73,76,568,1991-04-01,0.463623136
1655,193,134,568,1991-04-02,0.108566848
1656,111,211,569,1991-04-03,0.232331239
1657,4,1133,569,1991-04-04,0.360074168
1658,100,568,569,1991-04-05,0.743408172
1659,113,922,569,1991-04-06,0.48784766
1660,8,1114,570,1991-04-07,0.559729427
1661,61,445,570,1991-04-08,0.888742813
1662,148,1176,570,1991-04-09,0.051718299
1663,138,496,570,1991-04-10,0.276871127
1664,122,246,570,1991-04-11,0.3929461
1665,91,968,571,1991-04-12,0.756643804
1666,158,330,571,1991-04-13,0.115722183
1667,112,1126,571,1991-04-14,0.711293799
1668,125,687,571,1991-04-15,0.436324647
1669,103,518,571,1991-04-16,0.643313537
1670,110,526,572,1991-04-17,0.300518629
1671,137,1176,572,1991-04-18,0.555745716
1672,71,221,572,1991-04-19,0.289290195
1673,123,1160,572,1991-04-20,0.952384137
1674,54,172,573,1991-04-21,0.311244577
1675,135,136,573,1991-04-22,0.226933564
1676,124,477,574,1991-04-23,0.124743527
1677,168,614,575,1991-04-24,0.928406702
1678,140,339,575,1991-04-25,0.183395522
1679,23,482,575,1991-04-26,0.306631468
1680,142,142,575,1991-04-27,0.37187028
1681,117,938,575,1991-04-28,0.896061456
1682,26,437,576,1991-04-29,0.467871848
1683,20,734,576,1991-04-30,0.482313221
1684,2,1058,576,1991-05-01,0.880628754
1685,140,813,577,1991-05-02,0.029224275
1686,145,1210,577,1991-05-03,0.936810909
1687,179,606,578,1991-05-04,0.901795271
1688,177,491,578,1991-05-05,0.57575531
1689,63,505,578,1991-05-06,0.252125313
1690,29,569,578,1991-05-07,0.932893753
1691,106,302,579,1991-05-08,0.679138115
1692,134,361,579,1991-05-09,0.462502917
1693,138,1039,579,1991-05-10,0.513645145
1694,76,1171,580,1991-05-11,0.787558088
1695,58,1169,580,1991-05-12,0.758215138
1696,2,126,580,1991-05-13,0.00606668
1697,119,1163,581,1991-05-14,0.571127924
1698,30,817,581,1991-05-15,0.1418523
1699,11,944,581,1991-05-16,0.458540325
1700,117,1176,581,1991-05-17,0.816783045
1701,22,708,581,1991-05-18,0.203795789
1702,19,530,582,1991-05-19,0.779941002
1703,104,124,583,1991-05-20,0.306402289
1704,186,1202,583,1991-05-21,0.21976481
1705,155,611,583,1991-05-22,0.045957397
1706,174,1068,584,1991-05-23,0.946730059
1707,127,1097,585,1991-05-24,0.725146194
1708,123,925,585,1991-05-25,0.290328536
1709,150,656,585,1991-05-26,0.436797244
1710,147,874,586,1991-05-27,0.065084567
1711,149,798,586,1991-05-28,0.589756766
1712,177,1033,586,1991-05-29,0.725361854
1713,194,520,587,1991-05-30,0.009299494
1714,104,1077,587,1991-05-31,0.384317019
1715,1,41,587,1991-06-01,0.317019836
1716,34,340,587,1991-06-02,0.405785801
1717,81,1044,587,1991-06-03,0.980330328
1718,112,177,588,1991-06-04,0.224868139
1719,75,1043,588,1991-06-05,0.495236542
1720,109,894,589,1991-06-06,0.215928076
1721,120,680,589,1991-06-07,0.664271652
1722,45,4,589,1991-06-08,0.046387013
1723,50,122,589,1991-06-09,0.664302685
1724,94,252,590,1991-06-10,0.048922789
1725,100,268,591,1991-06-11,0.627937208
1726,93,997,591,1991-06-12,0.289896369
1727,39,1132,591,1991-06-13,0.734622802
1728,85,1108,591,1991-06-14,0.511946786
1729,112,642,592,1991-06-15,0.555063204
1730,95,145,593,1991-06-16,0.156581674
1731,53,231,593,1991-06-17,0.064110872
1732,145,1210,593,1991-06-18,0.335133957
1733,166,845,593,1991-06-19,0.764411358
1734,83,1090,593,1991-06-20,0.934230943
1735,49,586,594,1991-06-21,0.979321657
1736,82,1084,594,1991-06-22,0.337981653
1737,94,920,595,1991-06-23,0.758816634
1738,162,771,595,1991-06-24,0.234693216
1739,87,845,595,1991-06-25,0.170634902
1740,178,1093,595,1991-06-26,0.760030362
1741,94,1069,595,1991-06-27,0.051827617
1742,49,279,596,1991-06-28,0.437242855
1743,110,1156,596,1991-06-29,0.119283993
1744,175,835,597,1991-06-30,0.883529675
1745,6,646,597,1991-07-01,0.543579873
1746,39,36,597,1991-07-02,0.49193749
1747,186,722,598,1991-07-03,0.396679248
1748,88,851,598,1991-07-04,0.86626485
1749,139,161,598,1991-07-05,0.67461134
1750,4,903,598,1991-07-06,0.295466567
1751,139,1029,598,1991-07-07,0.843798467
1752,6,15,599,1991-07-08,0.610471725
1753,133,40,600,1991-07-09,0.605067312
1754,174,633,601,1991-07-10,0.765002156
1755,30,544,601,1991-07-11,0.566098569
1756,94,931,601,1991-07-12,0.957253367
1757,87,852,601,1991-07-13,0.446825909
1758,78,305,601,1991-07-14,0.70281856
1759,76,1156,602,1991-07-15,0.571044685
1760,65,470,602,1991-07-16,0.660385714
1761,166,612,602,1991-07-17,0.639101304
1762,30,1015,603,1991-07-18,0.895138723
1763,108,1028,603,1991-07-19,0.229963366
1764,45,797,603,1991-07-20,0.767852257
1765,66,1194,603,1991-07-21,0.966757297
1766,112,213,604,1991-07-22,0.293752215
1767,144,1179,605,1991-07-23,0.907763799
1768,192,1072,606,1991-07-24,0.61906758
1769,100,973,606,1991-07-25,0.343491183
1770,193,855,606,1991-07-26,0.728873919
1771,18,366,606,1991-07-27,0.993325681
1772,11,734,607,1991-07-28,0.371658579
1773,71,58,607,1991-07-29,0.87768574
1774,30,35,607,1991-07-30,0.810380911
1775,172,132,608,1991-07-31,0.342755524
1776,48,1084,608,1991-08-01,0.023322495
1777,15,215,608,1991-08-02,0.525865105
1778,50,1193,609,1991-08-03,0.908244543
1779,158,146,610,1991-08-04,0.736026002
1780,109,143,611,1991-08-05,0.267025202
1781,32,461,612,1991-08-06,0.332788921
1782,160,574,612,1991-08-07,0.18021484
1783,155,138,612,1991-08-08,0.583090685
1784,103,390,613,1991-08-09,0.737092934
1785,78,578,613,1991-08-10,0.873004706
1786,12,613,613,1991-08-11,0.833294321
1787,191,681,613,1991-08-12,0.157956306
1788,130,88,613,1991-08-13,0.487418503
1789,54,554,614,1991-08-14,0.722251829
1790,147,809,614,1991-08-15,0.244017193
1791,94,544,614,1991-08-16,0.54450759
1792,12,1185,614,1991-08-17,0.774113693
1793,144,819,614,1991-08-18,0.291877243
1794,163,441,615,1991-08-19,0.077544147
1795,59,402,616,1991-08-20,0.712289228
1796,86,486,616,1991-08-21,0.73948309
1797,7,353,617,1991-08-22,0.063019118
1798,21,632,617,1990-01-01,0.135523832
1799,9,1015,617,1990-01-02,0.256283779
1800,128,819,617,1990-01-03,0.647317149
1801,198,279,617,1990-01-04,0.743031553
1802,149,921,618,1990-01-05,0.348553524
1803,46,928,618,1990-01-06,0.994772335
1804,170,678,618,1990-01-07,0.367509926
1805,148,471,618,1990-01-08,0.860109378
1806,3,83,619,1990-01-09,0.029658339
1807,45,131,619,1990-01-10,0.97937745
1808,127,294,619,1990-01-11,0.522686891
1809,1,472,620,1990-01-12,0.449525773
1810,53,1166,620,1990-01-13,0.47843561
1811,95,100,621,1990-01-14,0.712202571
1812,42,1029,622,1990-01-15,0.687492549
1813,57,631,622,1990-01-16,0.710162924
1814,28,83,623,1990-01-17,0.497018283
1815,135,916,623,1990-01-18,0.81305918
1816,72,558,623,1990-01-19,0.398502888
1817,57,65,624,1990-01-20,0.077592514
1818,114,175,625,1990-01-21,0.511011036
1819,76,517,626,1990-01-22,0.783590347
1820,108,990,626,1990-01-23,0.05975525
1821,197,114,626,1990-01-24,0.302322359
1822,28,40,627,1990-01-25,0.824497296
1823,115,867,627,1990-01-26,0.263487086
1824,107,155,627,1990-01-27,0.078391541
1825,181,113,628,1990-01-28,0.963664298
1826,61,270,628,1990-01-29,0.338937386
1827,161,818,628,1990-01-30,0.656456326
1828,102,263,628,1990-01-31,0.070289891
1829,123,235,628,1990-02-01,0.15736213
1830,78,836,629,1990-02-02,0.610820783
1831,118,692,629,1990-02-03,0.262237948
1832,71,39,629,1990-02-04,0.68792476
1833,198,484,630,1990-02-05,0.34102166
1834,136,816,630,1990-02-06,0.058938018
